Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	3218610	11347492	4525	0.0944
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	11351724	12714368	728	0.5061
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	12715013	32554268	10100	0.0919
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	32554304	32554585	2	-0.9883
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	32558398	69101937	22131	0.1322
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	69102234	71046778	1037	-0.436
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	71046895	71049909	5	0.9842
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	71050436	85988564	8762	-0.4787
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	85989240	86003166	9	0.1677
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	86006009	110806303	14332	-0.4827
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	110809895	110875095	64	0.1042
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	110875424	110883917	6	-0.6932
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	110885736	110954720	33	0.1505
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	110955297	111031670	67	-0.5034
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	111034818	111330809	264	0.131
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	111414892	119883612	5341	-0.4851
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	119890606	120061364	162	0.1514
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	120062559	120068097	3	-0.4716
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	120068798	120527361	260	0.1389
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	149879545	150527956	191	0.7687
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	150532792	150811794	129	0.4655
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	150812820	150913878	30	0.8163
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	150915593	151704012	313	0.4414
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	151707204	155008610	1762	0.8044
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	155009258	155572707	231	1.012
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	155578016	156632348	476	0.7715
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	156639000	160179817	2251	0.5231
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	160182399	161913547	917	0.7721
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	161915387	165788321	3111	0.5472
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	165798895	167128480	1013	0.8426
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	167130548	168956988	1357	0.5351
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	168957226	168961231	2	1.5662
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	168961407	170230049	935	0.5529
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	170231461	174252998	2466	0.8503
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	174257965	174692063	189	1.1387
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	174692184	174761654	25	0.8306
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	174762322	183405870	5405	0.5427
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	183405901	183405921	2	-0.5946
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	183405944	184470490	767	0.5621
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	184473219	187301085	1649	0.876
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	187305285	188524302	837	1.1157
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	188525296	191015572	1295	0.8689
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	191026534	192672584	937	1.1155
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	192697412	200524683	4623	0.8714
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	200527375	200527574	3	-0.0349
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	200527754	201255270	467	0.8145
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	201256533	201386556	116	1.0818
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	201389685	204478430	1945	0.869
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	204488591	204489781	9	0.5405
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	204491835	209344972	3119	0.9174
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	209345847	209444829	60	1.1196
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	209446626	211603482	1555	0.8596
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	211603843	211613798	2	-0.1792
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	211615935	211918477	230	0.815
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	211920560	211925594	4	-0.2646
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	211928880	212517937	316	0.8301
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	212518122	214884547	1645	0.5503
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	214888381	215010659	90	0.828
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	215011368	216310384	824	1.1072
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	216314566	220925144	3172	0.8622
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	220960915	222304374	978	1.1278
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	222309636	222458285	86	0.8711
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	222458628	224065716	876	1.1089
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	224076114	226175963	1123	0.8189
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	226179909	230029167	2208	0.513
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	230029236	230033991	6	0.9131
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	230037586	230111146	39	0.131
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	230112834	232109661	1300	0.5396
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	232110317	233927180	1476	0.8469
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	233927339	235576422	1056	0.5209
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	235578294	237668723	1516	0.8366
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	237669336	238597449	750	0.5451
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	238599314	239215774	494	0.8539
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	239221751	241320507	1551	0.5497
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	241323987	243379342	1270	0.8531
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	243379824	243810955	303	0.5399
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	243812822	244862345	576	0.0928
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	1	244865429	247813706	1292	0.5207
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	2	484222	64175540	37038	0.1241
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	2	64180694	65485287	711	0.5275
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	2	65486928	222471013	81644	0.1316
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	2	222471460	222471516	2	1.2307
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	2	222472562	242476062	11966	0.1086
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	3	2212571	76721072	44068	-0.4809
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	3	76723651	76725130	2	-2.2401
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C12_771536	3	76725735	197538677	62358	-0.4767
