Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	51598	88465	17	-0.6151
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	218569	4693440	1767	0.0257
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	4693974	4697881	4	-0.818
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	4699026	12814896	4776	0.0221
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	12815095	12847183	7	0.7808
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	12849694	16022502	1853	0.016
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	16026084	16026788	7	-0.686
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	16026826	25050918	5452	0.0156
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	25052966	25053832	3	-1.2766
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	25056738	25455928	292	0.0141
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	25465715	25519573	28	-1.9335
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	25534088	37401328	6312	0.0251
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	37401399	37405423	2	-1.342
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	37408091	72535958	22482	0.0197
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	72541006	72583721	47	-1.3039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	72583736	74258583	1031	0.0186
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	74259923	74289658	6	-0.5509
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	74293362	75823432	897	0.0156
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	75827351	75827442	2	-1.6383
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	75832097	80890759	3314	0.0277
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	80896592	80903866	3	-0.8097
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	80904294	81660183	540	0.0134
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	81661044	81661190	2	1.2094
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	81661193	81661312	5	-1.0941
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	81661456	83132948	1054	0.0127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	83133484	83134160	2	3.4458
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	83134271	103900175	13229	0.0199
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	103901443	103957254	24	0.4399
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	103957325	103960907	7	0.0216
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	103965022	104060967	23	-0.4966
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	104061555	105814899	924	0.0307
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	105820728	105823898	17	0.5081
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	105825578	112491771	4647	0.0197
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	112491849	112498913	26	-0.4438
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	112507479	147509287	6499	0.0181
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	147509349	147521544	21	0.6809
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	147523315	150821800	1529	0.0224
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	150822151	150853218	36	0.9629
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	150857118	151023398	168	-0.0079
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	151023430	151035324	40	0.405
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	151040529	157133197	3626	0.0141
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	157135125	157136383	2	-1.2703
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	157141442	163880045	4986	0.0124
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	163883505	163884596	3	-0.855
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	163886336	164101768	143	-0.002
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	164101818	164102314	5	0.7418
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	164104602	173062889	6122	0.0288
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	173063028	173068463	17	-0.738
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	173068477	194976383	14671	0.0173
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	194977690	195068473	94	0.3645
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	195068610	243703033	33769	0.0179
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	243703662	243713527	11	-0.9097
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	243716274	247191011	2211	0.0146
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	2784	4183562	2991	0.015
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	4191739	4201042	36	-1.9899
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	4201387	4201894	6	-0.9348
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	4207937	6652095	2097	0.0147
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	6652700	6653563	3	-0.9234
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	6655887	13247664	4965	0.0093
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	13248201	13248299	2	-1.3881
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	13255617	34554898	14038	0.0114
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	34555087	34581371	42	-0.5124
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	34590017	52608385	13065	0.0216
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	52612257	52635046	33	0.6882
