Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	61735	7705144	3794	0.3537
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	7707287	9315847	902	-0.5776
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	9326658	9331973	6	0.3923
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	9332703	10357592	491	-0.5218
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	10358166	10383734	37	-0.1364
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	10383798	12838744	1301	-0.5929
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	12839576	13688680	85	0.1108
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	13709915	16814994	2107	-0.5953
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	16815530	17330149	203	0.0609
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	17336877	19586967	1647	-0.5901
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	19604101	19604134	2	1.4126
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	19604374	25459354	3522	-0.5739
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	25459372	25459973	10	0.3299
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	25460028	26804406	644	-0.5714
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	26804477	26818749	6	0.2583
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	26825116	27379471	186	-0.5431
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	27379950	27380879	3	1.1473
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	27381440	30738534	1663	-0.5708
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	30739299	30739796	3	-3.5836
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	30741496	31185638	377	-0.5754
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	31187395	31238496	36	0.6265
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	31241046	32893553	778	0.2891
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	32894381	32900848	3	1.5434
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	32901240	35088484	1367	0.301
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	35091458	35116561	27	0.7671
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	35117925	37871985	1478	0.2989
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	37876972	37920683	28	0.6951
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	37921043	51323829	7528	0.3028
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	51326351	51380860	23	0.7478
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	51383696	54448089	1616	0.2876
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	54450660	54458866	8	0.979
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	54461661	55230312	481	0.3142
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	55234520	55274652	26	0.6633
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	55274810	70963189	11518	0.3156
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	70963368	70966274	5	-0.6294
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	70966657	72750353	1160	0.3286
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	72756113	72763370	9	-0.7199
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	72768418	72811148	48	1.4655
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	72811904	95134182	14481	0.3247
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	95134217	95134329	3	1.4823
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	95135107	95138448	6	0.1323
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	95140173	95152620	33	0.6228
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	95152799	102706476	4857	0.3244
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	102707876	102744309	24	-0.0581
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	102744767	104159384	702	0.338
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	104163499	104163787	2	1.7618
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	104178038	104315751	42	0.5231
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	104316897	106012754	902	0.3242
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	106013376	106024070	20	0.9134
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	106024090	108910745	2018	0.3173
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	108928460	108986197	11	-0.4987
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	109013908	110242953	659	0.3186
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	110244998	110256624	20	0.8093
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	110260742	111330896	785	0.3044
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	111331000	111363440	22	0.7048
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	111364747	112688311	1128	0.3143
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	112690211	112697188	23	0.757
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	112697198	119208900	4149	0.3086
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	119209832	119217506	5	1.0242
