Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	3218610	47504717	23280	0.0543
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	47507158	47525221	10	0.7632
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	47533630	62651786	9582	0.0124
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	62656184	62656510	2	-1.144
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	62661792	63159693	288	0.0458
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	63161241	63162919	2	-1.1561
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	63163591	85979932	14124	0.1033
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	85980350	85991712	5	0.7886
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	85993804	88888925	1921	0.223
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	88891618	89616130	437	0.4511
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	89616823	89626634	5	-0.0305
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	89627019	95674710	3604	0.3646
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	95676511	95676518	2	-0.9133
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	95680124	96195194	361	0.3095
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	96203497	96214600	3	0.7588
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	96215083	114341195	10323	0.2349
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	114341861	114694272	212	0.4843
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	114697020	114697033	2	1.3653
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	114698094	154984595	6085	0.4511
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	154987446	155319000	139	0.9619
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	155322931	155333860	7	0.2293
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	155338788	167986109	8449	0.5387
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	167988590	167989846	2	-0.4297
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	167994119	168571831	385	0.5154
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	168573174	168580092	5	-0.2126
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	168581074	189770464	13213	0.5438
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	189780010	189913997	102	0.0243
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	189919607	206174681	9769	0.5346
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	206175832	206183489	3	-1.4911
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	206185294	209999764	2618	0.5495
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	209999790	218152645	5494	0.2976
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	218156992	218156994	2	-0.8624
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	218157407	218593775	304	0.3074
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	218600225	239264404	13506	0.5495
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	239267895	239269280	2	-1.7319
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	1	239275579	247813706	4953	0.5281
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	484222	30163152	18239	0.5728
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	30164633	30172265	20	0.2973
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	30172606	45968987	8732	0.5758
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	45969069	46127390	163	0.3432
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	46130895	50863213	3047	0.5856
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	51360475	53361514	1060	-0.2051
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	53464105	54044926	420	0.5523
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	54048716	61595255	4170	-0.1743
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	61603610	61621643	16	-0.5446
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	61639854	73533620	6895	-0.1506
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	73539603	73539827	2	-1.181
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	73541833	86550532	6902	-0.1718
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	86550841	98289997	1337	0.1771
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	98290595	98834124	281	0.6588
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	98835962	99185042	224	-0.4483
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	99192649	101458888	1333	0.1985
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	101463360	109950498	5185	-0.1184
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	109950511	110277889	135	0.1656
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	110282512	110284196	3	-0.2984
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	110284491	185639796	41105	0.357
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	185640022	185645840	3	-0.6037
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	185647326	208345140	11468	0.3652
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	208361612	208622434	133	0.5926
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	2	208626354	242476062	20488	0.3697
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	2212571	61126821	33528	0.0744
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	61127205	61128017	3	-5.5115
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	61130900	72637774	8322	0.071
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	72639229	72639332	2	-1.3961
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	72641416	72915315	169	0.1028
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	72916982	72929947	5	-0.4129
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	72930842	74497115	1149	0.0602
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	74498821	74499060	2	1.0273
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	74499062	125120703	25562	0.0405
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A03_771604	3	125122081	125309954	89	-0.2963
