Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	3208470	245880329	129145	0.0022
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	474222	182972870	98102	7e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	182973358	182973417	2	-6.5777
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	182976218	205246447	10805	-3e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	205252063	205256647	8	-1.0613
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	205259213	242124735	22452	-0.001
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	526235	99194979	52916	0.0019
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	99196192	99196494	3	-1.0415
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	99201251	99439172	160	-0.0041
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	99439608	99450992	4	-0.7904
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	99452758	127530488	16141	0.0048
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	127531995	127532008	2	-1.3422
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	127539616	199023074	37208	7e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	1043934	2997291	735	0.0233
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	2997695	2997911	2	-1.4306
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	2997968	20687318	11565	0.0059
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	20691649	20694428	5	-0.8214
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	20694440	161787418	76461	9e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	161793471	161794633	3	-1.1067
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	161794867	175148690	7114	-0.0025
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	175150131	175154118	2	1.2026
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	175156105	180097193	2616	0.0039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	180097685	180105027	2	-1.023
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	180105276	182642793	1340	0.0069
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	182644627	182645212	6	-0.6757
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	4	182645427	189836143	2938	0.0043
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	5	967233	65558644	34887	0.0011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	5	65565268	65565418	2	-1.4165
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	5	65566253	126485514	32952	9e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	5	126486025	126486216	2	-1.5877
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	5	126491538	180293075	32710	0.0046
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	959281	19985836	13286	-0.0011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	19986440	19992026	2	-1.1536
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	19992204	21243348	884	-0.0054
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	21244099	21244258	2	-1.0957
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	21245369	23903674	1939	-0.011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	23904157	23904175	2	-2.3771
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	23904191	66409782	19770	7e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	66413360	66413478	2	-1.6127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	66414210	69569069	1853	0.0054
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	69569770	69570656	2	-1.1488
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	6	69571210	79427930	5609	-0.001
