Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	1	3218610	92095669	51206	0.0078
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	1	92096787	92097383	2	-1.2691
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	1	92098928	247813706	77993	0.0065
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	2	484222	230481749	124550	-0.0016
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	2	230483358	230485994	2	-1.5655
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	2	230487239	240687510	5833	0.0098
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	2	240687803	240691184	6	0.6912
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	2	240702198	242476062	970	0.0199
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	3	2212571	197538677	106428	0.0011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	4	1053934	188763651	102794	9e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	5	914233	98361341	52460	-0.0014
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	5	98363017	98363240	2	-1.2858
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	5	98363322	180360469	48091	-0.0013
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	1014281	83834604	45698	0.0012
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	83839734	83892646	35	0.5595
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	83894421	121050842	20879	-0.0019
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	121051444	121052502	2	-1.4583
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	121056414	125788565	2744	-0.0032
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	125789302	125789649	2	-1.3167
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	125791022	139550822	8841	-0.0025
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	139552103	139552323	2	-1.1904
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	6	139556382	170903919	18336	0.0034
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	7	705284	87154700	44672	8e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	7	87155359	87157051	3	-0.9543
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	7	87162341	158385118	36688	0.0015
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	8	617667	145232496	81581	0.0039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	9	789932	7611591	4080	-8e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	9	7612508	7613132	3	-1.0079
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	9	7615373	140938752	63975	0.0011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	10	415240	37312705	25321	0.0012
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	10	37315163	37333835	15	0.4383
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	10	37342776	135225087	55571	0.0065
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	11	456120	134142530	77290	0.0051
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	12	889902	52396717	26603	-7e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	12	52396898	52399254	2	-1.3089
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	12	52403110	133161346	47374	-0.0033
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	13	19450806	114987458	56677	-8e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	14	20501368	105988038	49471	-0.0016
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	15	23687685	33414939	3661	0.0107
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	15	33415174	33415645	4	-0.8277
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	15	33419029	70520077	22974	0.0024
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	15	70524507	70525180	2	-1.6985
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	15	70525379	101884307	17910	7e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	16	653459	89379936	40816	1e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	17	987221	80917016	37004	-5e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	18	329586	77109240	42686	-0.0015
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	19	284018	31284806	11269	-8e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	19	31288118	31288540	2	1.1898
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	19	31290599	58878226	12691	-0.0029
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	20	455764	62219837	37301	0.0052
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	21	15347621	38499559	14740	-0.0069
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	21	38499784	38510269	4	-0.8646
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	21	38511843	47678774	5849	-0.0037
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	22	17423930	49331012	16937	0.0063
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	3157107	13481630	3714	0.0196
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	13482558	13482691	2	-1.6167
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	13483573	40946129	13373	0.0066
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	40946284	40946631	2	-2.1479
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	40947172	65516916	7987	0.0145
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	65523333	65523670	3	-2.5724
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	65524230	65958977	117	0.0052
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	65978219	65982107	4	-0.9008
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	65984757	78590757	4559	0.0116
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	78591998	78592444	2	-1.5314
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	78592663	93477824	6210	-0.0015
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	93480815	93482058	6	-1.4439
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D06_771632	X	93482655	154905589	27843	0.008
