Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	3208470	7627731	2808	0.3043
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	7629874	19868078	6319	-0.5869
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	19868780	19868819	2	-2.1263
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	19870495	30912167	5592	-0.5771
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	31035424	157403477	57770	0.315
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	157405091	157463389	44	0.7139
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	157463968	233094368	48643	0.3139
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	233096776	233135392	38	0.7622
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	1	233138307	245880329	7929	0.3246
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	2	474222	242124735	131369	0.0108
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	526235	6635798	2107	0.0163
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	6637646	6639642	2	-1.062
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	6639830	39789660	20403	0.0211
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	39792417	39792498	2	-1.6101
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	39792961	57542893	9630	0.0127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	57546257	57763874	82	0.3258
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	57767503	90568652	18717	0.0255
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	95217361	152917638	31998	0.3264
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	152921492	152921492	2	-0.9808
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	3	152922496	199023074	23491	0.3621
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	4	1043934	189836143	102789	0.0266
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	5	967233	11843612	7799	0.0167
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	5	11857757	11946916	82	-0.2262
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	5	11951348	83020557	36662	0.0184
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	5	83021040	83021446	2	-1.4018
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	5	83021495	180293075	56008	0.0168
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	959281	30590972	18982	0.0351
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	30620142	30634824	2	-1.5118
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	30637454	31011927	88	0.0568
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	31015978	31016245	2	-0.9312
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	31021437	41500542	5494	0.0232
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	41507092	41610647	71	0.3818
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	41617472	67510138	11886	0.0321
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	67511615	67712346	155	-0.6483
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	67712374	67717579	2	-1.9681
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	67717671	78756515	6360	-0.6102
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	78764103	78764500	2	-3.7804
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	78765070	85382880	3568	-0.6056
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	85384349	85385178	3	-3.2086
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	85385340	116349433	17578	-0.6187
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	116350071	116350087	2	-2.5506
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	116352811	123333361	3622	-0.6086
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	123333654	123333854	2	-2.225
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	123334004	125291301	1122	-0.6373
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	125292044	125293073	4	-2.0217
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	125293520	129633516	2564	-0.6221
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	129636613	129637205	2	-2.2378
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	129639487	166513881	23507	-0.6184
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	166514442	166517803	2	-3.5405
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	166521720	169468404	966	-0.6288
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	169468592	169469801	4	-1.5423
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	6	169470705	170745844	540	-0.604
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	7	671810	104007573	52614	0.0334
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	7	104007939	104008156	2	1.2352
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	7	104009230	118301111	7614	0.0318
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	7	118305445	118305715	2	-1.0918
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	7	118306282	158077879	21130	0.0326
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	8	607667	1201942	161	3e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	8	1202573	1206003	4	-0.8019
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	8	1207431	3283553	1092	0.0194
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	8	3283568	3292328	8	-0.5085
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	8	3292439	28569584	15353	0.0127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	8	28573667	28583043	10	0.496
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	8	28587858	145304484	64946	0.0274
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	779932	21953430	13492	-0.1311
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	21966870	21986996	13	-1.5711
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	21987723	21995274	24	-0.9699
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	21995317	22120515	90	-1.5828
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22121825	22123251	3	-5.5221
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22123716	22502508	195	-1.5603
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22502939	22504989	5	-2.9654
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22505485	22700286	145	-1.6354
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22707305	22730301	12	-2.4013
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22730332	22735766	3	-5.0223
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22736017	22937192	141	-1.8189
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22937272	22938786	3	-4.7948
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	22939914	23722836	547	-1.6858
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	23727353	23727627	3	-5.819
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	23727756	26131011	1408	-1.6551
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	26132581	32265325	3309	-0.1294
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	32266752	32267069	2	-1.1644
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	32268058	83649307	13429	-0.003
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	83651138	83679951	12	0.5616
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	9	83690614	140058573	35210	0.0418
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	10	405240	84150841	48765	-0.1337
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	10	84154720	126571881	27292	-0.4545
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	10	126571915	126571974	2	-2.9721
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	10	126573011	135075077	4850	-0.4657
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	11	446120	70959508	37571	0.3062
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	11	70960616	70964468	7	-0.8827
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	11	70965820	133647740	39722	0.3099
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	12	760163	46417592	24492	0.0142
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	12	46418426	46964262	357	0.2521
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	12	46966389	131671419	49135	0.0142
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	13	18348806	114005560	56681	0.0222
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	14	19571208	40082198	11094	0.0222
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	14	40082203	40082349	2	-1.0514
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	14	40083045	57520276	9539	0.0199
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	14	57520773	57521959	3	-1.4958
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	14	57525511	86172348	17659	0.0156
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	14	86173424	86173450	2	-1.4641
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	14	86179321	105059083	11174	0.0133
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	15	21238778	61579061	22686	0.018
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	15	61579076	61660948	45	0.3929
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	15	61664829	99701830	21822	0.0137
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	16	593460	9299204	4050	0.0132
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	16	9299882	9302019	4	-0.9677
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	16	9305434	58275696	18490	0.0133
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	16	58275984	58276258	2	-1.1706
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	16	58281078	69408394	6291	0.0203
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	16	69415622	69770177	71	0.279
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	16	69773506	87907437	11974	0.0164
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	17	933971	9563269	4327	-0.243
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	17	9565517	9569299	3	-1.7522
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	17	9571413	15505983	3140	-0.2292
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	17	15506194	21243600	2171	-0.5632
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	17	21245985	28719887	3078	0.0149
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	17	28720971	28721331	2	-1.1743
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	17	28721903	78510305	24283	0.0258
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	18	319586	21879669	11142	0.0571
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	18	21881136	32267891	6261	-0.5922
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	18	32269559	32269864	4	-2.2992
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	18	32270867	72747405	23771	-0.605
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	18	72747513	72748932	2	-2.214
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	18	72751081	75210228	1509	-0.6079
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	19	235018	63570038	23962	0.0094
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	20	403764	8022116	4670	0.0135
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	20	8022197	8022518	2	-1.1252
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	20	8023223	61690281	32626	0.0127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	21	14269492	46503202	20594	-0.1183
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	22	15803930	47717016	16938	0.0148
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	3167107	9651538	1594	0.0241
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	9654456	9654794	2	-1.2597
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	9655630	10601808	309	0.025
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	10602836	10605154	2	1.6885
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	10608093	12290407	1190	0.0269
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	12293214	12294894	3	-1.2983
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	12297357	25226508	6416	0.0249
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	25226563	25226801	2	-2.6488
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	25229242	25644046	70	0.1099
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	25645349	25645809	2	-1.5358
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	25645946	28007646	1436	0.0324
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	28009481	28009496	2	1.6165
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	28011886	55303177	11725	0.0277
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	55305461	55306445	2	-1.6581
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	55306485	86795980	11013	0.0119
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	86796766	86808742	2	-2.8028
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	86808784	98071885	4059	0.0109
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	98071931	98076878	3	-1.5498
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	98080343	111741611	6424	0.0227
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	111742541	111742914	2	-1.6454
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	111745369	117064608	2431	0.0235
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	117064826	117065073	3	-2.6095
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	117066512	117242548	96	-0.0094
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	117243246	117247936	2	-2.2778
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	117248531	125710210	4359	0.019
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	125710234	125712094	3	-1.9342
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	125713128	138522667	5803	0.0183
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	138522833	138524615	3	-1.1608
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	138524775	141133222	565	0.0337
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	141136730	141137258	2	-1.8966
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	141137733	143683209	1428	0.0151
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	143685590	143687417	2	-2.8643
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G12_771586	X	143694935	154558783	4850	0.0155
