Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	3208470	85752520	47226	-0.1025
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	85752938	85775754	11	0.7347
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	85778597	115669905	17645	-0.0849
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	115669949	115669956	2	-1.334
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	115670544	120325478	2885	-0.0275
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	120328884	165204496	10251	0.503
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	165205769	219651901	34632	0.1585
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	219654073	219654638	2	-1.4081
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	1	219656623	245880329	16491	0.1771
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	2	474222	242124735	131369	0.1227
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	3	526235	55635540	30918	-0.1511
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	3	55638544	55730830	92	-0.6466
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	3	55734545	73815072	11615	-0.2222
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	3	73816087	73816181	2	-1.793
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	3	73816268	99880198	10707	-0.1663
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	3	99889994	99890004	2	1.7445
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G10_771622	3	99890076	113954830	7781	0.1054
