Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	61735	4793580	1784	0.0192
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	4794114	4797498	3	-0.9915
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	4798021	12834287	4740	0.0189
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	12834580	13724101	95	0.2933
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	13733412	16806526	2096	0.0196
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	16806925	17089349	103	0.256
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	17093257	25178331	5060	0.0263
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	25180379	25181245	3	-1.3014
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	25184151	25583341	292	0.0386
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	25593128	25604466	11	-1.6018
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	25605058	25611452	3	-4.4475
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	25616296	25646946	13	-1.276
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	25646986	25662212	4	-0.758
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	25663310	35103033	4975	0.023
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	35103036	35104491	15	0.3912
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	35114268	38843589	2017	0.0235
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	38844957	38845035	2	-1.1269
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	38845585	60046102	13031	0.0177
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	60052066	60058279	2	1.0866
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	60058706	72763370	8831	0.0086
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	72768418	72768916	3	-0.4033
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	72768936	72811133	44	-1.3364
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_G11_771644	1	72811148	76050844	1934	-0.003
