Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	3218610	3480149	118	0.0999
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	3494079	3499067	2	-0.881
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	3501058	191293740	93201	0.0542
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	191299483	191317107	15	0.5555
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	191320648	230451412	24556	0.0778
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	230452323	230452452	2	1.0489
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	230453597	239253606	6337	0.0755
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	239254410	239255387	2	-1.1471
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	239258400	241401288	1594	0.068
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	241401698	241403162	2	-0.9421
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	1	241403177	247813706	3372	0.0665
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	484222	8842749	5020	0.0176
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	8844494	8844511	2	-1.1512
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	8849873	45437361	21582	0.0239
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	45437608	45437978	2	-1.047
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	45438344	74556165	16677	0.0285
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	74560002	74697354	64	0.3393
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	74707058	134912243	26381	0.0252
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	134912262	134912471	2	-0.9876
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	134912940	158171853	13111	0.0425
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	158178291	158290309	51	0.4256
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	158290424	181723099	14279	0.0319
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F06_771634	2	181727706	181728139	2	-0.9448
