Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	51598	76204	15	-1.0524
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	88451	219482	8	0.5308
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	219540	2051829	358	-0.2754
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	2059541	2063964	3	-2.0682
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	2064928	10279993	4808	-0.2975
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	10280179	10300111	27	0.008
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	10300212	12781986	1320	-0.2792
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	12782000	12784924	8	0.2532
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	12789677	13256970	46	-0.2513
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	13257060	13344532	11	0.1484
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	13379464	16019668	1812	-0.2876
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	16019768	16049351	25	0.1736
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	16053979	16878565	339	-0.2825
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	16884037	17134834	121	0.0049
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	17148828	25455928	5277	-0.276
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	25465715	25484039	14	-2.254
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	25488883	25519533	13	-1.3269
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	25519573	25534799	4	-0.9273
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	25535897	62214319	21745	-0.294
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	62214340	62218957	15	0.1085
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	62219220	63379219	802	-0.308
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	63383914	63413102	25	-0.9071
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	63414994	63828158	230	0.7046
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	63834817	63905464	63	0.2532
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	63905902	63914512	6	-3.0867
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	63919070	68502172	3506	0.1907
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	68502314	69250250	443	0.6299
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	69252746	72535958	1958	0.1255
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	72541006	72583736	48	-1.1227
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	72584492	75823403	1932	0.0812
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	75823432	75832097	4	0.8249
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	75832467	76244615	287	0.084
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	76245226	77602693	1050	-0.259
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	77604100	79270275	917	0.4812
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	79272148	86545634	5006	0.0082
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	86549410	86550854	2	1.0764
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	86552670	89026682	1657	0.0196
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	89029966	89088505	27	0.29
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	89088833	89170448	46	0.0024
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	89171991	95597618	4129	-0.3057
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	95600324	95603018	7	0.2592
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	95604084	95618206	8	-0.4198
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	95621677	95728951	70	0.1326
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	95732127	96488424	471	-0.331
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	96491549	96492046	3	-1.5682
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	96495958	97458955	559	-0.3566
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582	1	97464110	97945872	288	0.1026
