Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	61735	6018391	2816	0.0948
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	6023229	6056729	20	0.3937
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	6057725	9037273	1702	0.029
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	9039022	9054584	9	-0.8719
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	9056507	10370587	658	0.0418
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	10370637	10377524	14	-0.8101
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	10377625	12857863	1317	0.0254
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	12858053	12867510	15	0.476
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	12867643	16806925	2168	0.026
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	16807224	16844932	13	0.5011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	16846035	16943613	21	0.019
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	16943638	17314702	168	0.4912
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	17319778	18839808	1173	0.0249
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	18841636	18844472	2	-1.0342
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	18845013	25604466	4091	0.0254
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	25605058	25616296	4	-1.0959
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	25618931	26815537	565	0.0291
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	26818749	26873245	24	0.3842
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	26876289	35091458	4394	0.0303
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	35091594	35104246	19	0.4331
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	35104322	37845240	1467	0.022
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	37848793	37921043	47	0.3376
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	37923399	72784154	22390	0.0117
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	72784170	72809372	25	0.5403
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	72809431	82258797	6127	0.0014
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	82263196	82276490	5	-0.8191
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	82276586	102705645	13253	0.0117
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	102706476	102788731	58	-0.2392
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	102790141	104163787	671	-0.0167
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	104178038	104303403	26	0.7237
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	104303501	152555527	13656	0.0272
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	152555706	152590494	36	1.0268
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	152590565	153673674	833	0.0174
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	153676562	153695340	8	0.753
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	153695981	161618251	4672	0.0199
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	161618549	161638513	25	0.6386
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	161648237	165835115	3428	0.008
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	165835144	165835690	6	0.7379
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	165837978	169178378	2561	0.0141
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	169181390	169183385	4	-0.6931
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	169183848	169216937	22	0.0211
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	169233974	169238558	4	0.895
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	169238731	171407627	1514	0.0118
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	171410491	171411047	5	-0.9045
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	171413211	174796405	2012	0.0114
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	174796556	174797610	13	-0.6424
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	174797687	175606428	597	0.0219
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	175608932	175609470	2	-4.0386
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	175611659	179323738	2486	0.0217
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	179330528	179333315	4	-1.2097
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	179339206	194448234	10132	0.0034
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	194451411	194455018	2	1.3485
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	194457016	196706677	1447	-0.0068
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	196706866	196815791	104	-0.3885
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	196816730	217682850	14208	0.0136
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	217683348	217720727	23	0.3642
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	1	217721335	249224388	21752	0.024
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	12784	192773	108	0.0912
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	193991	224483	20	0.5124
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	226999	3173969	2076	0.0441
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	3174321	3197362	31	0.3612
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	3197421	3201417	17	0.0273
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	3202997	3203745	2	1.8656
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	3203852	4666664	1145	0.0379
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	4666743	4667321	2	-1.2608
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	4669234	4913700	211	-0.0051
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	4913923	4914111	5	-1.3061
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	4915059	7616221	2298	0.0205
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	7616719	7647007	18	0.4607
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	7647516	24596812	12022	0.0152
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	24597037	24610759	24	0.388
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	24610788	33074431	4886	0.0164
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	33074499	33117600	27	0.3293
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	33119383	34691069	1242	3e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	34699315	34740757	51	0.4736
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	34740799	35967385	871	-0.0111
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	35968036	35987947	9	0.6776
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	35997473	36332258	272	-8e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	36335595	36335606	8	0.8273
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	36336619	40332851	2894	0.004
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	40335410	40338067	5	-1.267
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	40338144	41238235	769	-0.0115
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	41238443	41245887	23	-0.6335
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	41251233	50914485	6942	0.007
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	50918967	50947812	29	-0.338
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	50948419	53843747	2149	-0.0146
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	53845054	53846547	4	-0.9327
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	53847282	56963601	2189	0.016
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	56964572	56982966	16	-0.4553
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	56983136	60593440	2467	-0.0048
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	60593634	60629866	27	0.4004
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	60632716	98023306	18518	0.0133
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	98025647	98141312	6	0.6448
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	98151043	106880095	5590	0.0164
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	106880713	106883229	4	-0.7421
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	106883331	106885357	7	-2.3598
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	106887255	108772567	1212	-0.0083
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	108777471	108777573	2	-1.1613
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	108779731	110717090	905	0.0125
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	110741829	110816590	5	0.9848
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	110826254	130788774	12235	0.0094
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	130793856	130982548	44	0.3277
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	130998864	132028917	316	0.0418
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	132029026	132083849	12	0.3572
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	132093032	132096439	7	-0.9344
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	132097319	146862085	9234	-5e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	146864404	146866934	24	0.7877
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	146877806	183264625	22417	0.0112
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	183265113	183265172	2	-6.5649
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	183267045	205538202	12731	0.003
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	205543818	205548402	8	-1.0485
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	205550968	208345140	1861	0
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	208345380	208360268	35	0.3351
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	2	208361599	243089456	22157	0.0157
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	60345	979343	754	-0.0647
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	985730	1031926	43	0.2767
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	1031964	1300644	248	-0.0757
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	1300948	1303180	3	-1.3137
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	1303830	2649873	1214	-0.0776
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	2654691	2655482	5	-1.1751
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	2655924	5078393	2250	-0.0033
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	5079159	5130655	47	0.3046
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	5130996	10187014	4073	6e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	10187068	10299463	104	0.2715
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	10301300	12673355	1801	0.0105
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	12673371	12716587	53	0.2757
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	12720017	37986883	17137	0.0065
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	37986928	37987142	3	0.9934
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	37987774	46049708	5064	0.0145
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	46049836	46051713	2	-1.1363
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	46051743	46793377	482	0.0159
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	46801817	46847616	39	-0.7747
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	46849179	60516256	8051	0.0023
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	60517563	60546479	36	0.3278
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	60554521	62710444	1905	0.0041
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	62710600	62715860	9	-0.697
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	62715908	68725751	4582	0.0153
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	68732028	68747364	15	1.0231
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	68747413	75549946	4939	0.0108
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	75560526	75669430	22	0.5079
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	75674368	100402298	11834	0.0147
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	100411361	100468776	33	-0.3245
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	100471347	110258636	5984	0.013
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	110263131	110274952	16	-1.0319
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	110277764	114654982	2668	0.0208
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	114655782	114660622	4	-1.043
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	114660670	114668950	4	-2.9517
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	114669018	125712981	6906	0.0146
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	125713092	125723017	22	-0.8037
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	125723024	126047798	249	0.0464
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	126049305	126049318	2	-1.3295
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	126056926	128282862	1398	0.0111
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	128286368	128331612	21	0.4884
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	128332679	129762859	666	0.0314
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	129763698	129806236	52	0.6138
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	129806924	162623897	20376	0.0089
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	162625980	162625995	2	-1.4714
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	162626572	166063330	1991	-0.0035
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	166063784	166064820	3	-1.3368
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	166068093	169349862	1922	0.0041
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	169350604	169352458	2	-1.3724
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	169352825	175080611	3752	-0.0034
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	175080747	175080980	3	-1.2084
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	175081226	183244452	4894	0.0053
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	183246452	183253370	5	-0.4079
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	183253444	192803259	6575	0.0274
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	192803962	192850865	32	-0.3683
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	192850904	192877962	34	0.009
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F08_771620	3	192878045	192879006	5	1.2165
