Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	51598	72178	10	-0.5777
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	72513	16314302	8534	0.1466
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	16317261	16743865	192	-0.21
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	16758722	16843043	41	-1.0763
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	16878321	17063449	63	-0.5983
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	17067742	17131205	48	0.0352
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	17131552	25455878	5289	-0.2409
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	25455928	25491518	17	0.382
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	25491627	39073785	7332	-0.2375
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	39074944	39075086	2	-1.4829
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	39075283	62687483	14784	-0.231
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	62695248	62800786	46	0.1574
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	62819646	62822407	7	-0.7852
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	62822576	62842299	11	-0.2603
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	62842606	72546001	6635	-0.7793
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	72546017	72551668	3	-3.0648
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	72551679	72583721	35	-1.1206
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	72583736	79318902	4225	-0.764
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	79318962	79340723	14	-1.3145
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	79345593	81120144	1148	-0.7717
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	81124837	81661044	407	0.0894
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	81661190	81661282	5	0.6846
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	81661312	82129826	368	0.1017
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	82140529	84666139	1696	0.4081
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	84666191	94906770	6626	0.1267
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	94906805	94925208	42	0.39
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	94925387	95243399	271	0.1262
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	95245657	99665727	2700	0.402
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	99672975	105820728	3562	0.1067
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	105820759	105823898	16	0.6401
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	105825578	107354991	1024	0.1144
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	107355563	108567878	941	-0.2298
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	108570825	108618702	2	0.7689
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	108630480	110025907	691	-0.2277
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	110025950	110051759	40	0.0649
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	110052095	112497716	1953	-0.2283
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	112497796	112507605	26	0.1675
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	112507641	113756224	782	-0.2316
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	113762552	119643116	3708	-0.7724
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	119643822	143599250	782	0.1358
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	143599296	147811996	1279	0.4232
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	147812010	147930665	11	-0.1011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	147942941	150822151	1484	0.3934
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	150822330	150852862	31	-1.7045
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	150852902	151023398	172	0.361
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	151023430	151034905	36	0.0744
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	151034962	157133197	3630	0.3957
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	157135125	157136383	2	1.9068
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	157141442	159017729	1280	0.3874
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	159025842	167483561	6445	0.1235
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C02_771474	1	167500598	167508390	7	1.0704
