Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	1	3208470	142745296	67771	0.04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	1	145143007	155879961	3725	0.3073
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	1	155881885	155886118	2	-1.0352
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	1	155886444	245880329	57647	0.0798
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	2	474222	21443461	13593	0.0764
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	2	21443701	21454261	6	-0.7414
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	2	21459519	198081532	91403	0.0714
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	2	198082417	198102238	2	-1.3689
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	2	198111942	242124735	26365	0.0093
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	3	526235	192854533	103978	0.0349
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	3	192854732	192855253	4	-0.8421
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	3	192857410	199023074	2452	0.1052
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	4	1043934	19434301	11576	-0.0858
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	4	19434736	19443110	3	-1.3654
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	4	19446797	189836143	91210	-0.0857
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	5	967233	1481514	125	1.1595
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	5	1943233	12218272	7895	0.5589
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	5	12222849	37052949	13359	0.1274
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	5	37057256	37057725	2	-1.2505
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	5	37060817	45400816	4567	0.1186
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	5	45413035	180293075	74605	-0.1517
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	959281	3757836	2080	0.0355
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	3758741	3759536	2	-1.864
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	3760022	8515038	3485	0.0299
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	8516713	8516785	2	-1.7039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	8517446	10171325	990	0.0335
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	10175989	10177541	3	-1.4503
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	10177720	62292494	27357	0.0356
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	62292495	62593836	69	-0.4465
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	62594474	98006665	19343	-0.0739
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	98007257	98009305	3	-1.2106
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	98010954	130320602	18701	-0.01
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	130324899	130326049	2	-1.3128
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	130326516	138467553	5431	0.044
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	138467725	138467764	3	-1.652
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	138468116	138760216	197	0.0709
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	138760687	138764510	3	-1.1391
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	6	138769371	170745844	18859	0.0476
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	671810	6010449	1948	0.5471
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	6011847	6158421	77	0.2462
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	6165597	9495844	1481	0.5405
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	9547888	30258287	12852	0.1365
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	30260180	30395793	65	0.4104
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	30397295	87698560	28557	0.0981
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	87702336	87709699	3	-0.5601
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	87711814	115424683	13520	0.3021
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	115431769	115486842	39	0.7359
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	115486914	116114258	416	0.3915
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	116116537	116393285	264	1.0315
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	116397051	116905449	308	0.724
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	7	116908456	158077879	21832	0.0112
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	8	607667	26341204	14952	-0.234
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	8	26341350	26442482	82	-0.4817
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	8	26443210	30556491	2753	-0.0474
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504	8	30556550	32023905	893	0.2129
