Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	51598	218938	20	0.2477
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	219021	219482	3	1.0968
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	219540	10289717	5177	0.0381
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	10289796	10304359	22	0.4483
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	10304375	12814896	1342	0.0488
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	12815095	13256845	27	0.4149
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	13256851	16022502	1833	0.0529
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	16026084	16026788	7	-2.3176
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	16026826	16027597	3	-0.9329
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	16038248	16843043	343	0.0621
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	16878321	16889467	20	-0.3312
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	16889665	16921066	18	-1.1526
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	16929044	17050552	22	0.405
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	17055024	17097812	15	0.0204
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	17097954	17101293	3	-0.8563
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	17108271	17133178	37	0.0397
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	17133205	17172570	22	-0.2722
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	17172760	22182461	3337	0.0592
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	22184495	22217680	14	-0.3228
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	22218165	25328122	1827	0.0613
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	25328479	25331941	7	0.6716
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	25331959	25474446	86	0.0773
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	25474559	25519533	20	-0.3193
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	25519573	37671255	6496	0.0555
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	37672760	37673002	2	-1.1812
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	37674722	40793623	1686	0.0637
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	40794663	40800797	4	-1.1713
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	40801513	54862788	7860	0.0648
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	54865879	54866977	2	-1.119
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	54869038	72522941	12738	0.0732
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	72528701	72535958	9	-0.6317
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	72541006	75823432	1981	0.0843
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	75827351	75827442	2	-2.1855
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	75832097	94899289	12539	0.0755
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	94903266	94903395	5	0.7842
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	94903408	95927764	786	0.0715
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	95928304	95928654	2	-1.3104
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	95928804	102505029	4137	0.0781
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	102505278	102507867	2	1.0424
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	102508503	103904753	682	0.0796
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	103910761	103960907	27	0.6428
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640	1	103965022	104027091	14	-0.1557
