Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	1	3208470	245880329	129145	0.0017
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	2	474222	33998546	20282	-8e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	2	33999178	34001031	4	-0.9313
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	2	34001342	145603054	55622	7e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	2	145604047	145604703	2	-1.5898
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	2	145605323	242124735	55459	-0.0011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	3	526235	23132071	12078	-8e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	3	23135756	23135897	2	-1.2296
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	3	23136191	61101861	21449	0.0022
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	3	61102245	61102344	2	-6.7098
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	3	61103057	199023074	72903	0.0037
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	4	1043934	189836143	102789	0.0028
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	5	967233	180293075	100553	0.0028
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	6	959281	124733123	68567	0.0044
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	6	124733205	124739787	2	-1.4973
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	6	124740267	143581526	11529	0.0081
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	6	143589974	143590270	3	0.9996
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	6	143591614	159991834	10900	0.0066
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	6	159994408	159994435	2	-1.2756
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	6	159995693	170745844	5527	1e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	7	671810	9208304	3315	0.0048
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	7	9208366	9208381	3	-1.6743
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	7	9210413	97535848	46535	0.0033
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	7	97545667	97547281	2	-2.1279
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	7	97548109	106508168	4302	-0.0022
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	7	106513667	106515093	2	-1.4916
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	7	106517211	158077879	27203	0.0022
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	8	607667	18164447	9194	0.0052
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	8	18165587	18165710	3	-0.9405
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	8	18173022	58925443	21743	0.0073
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	8	58925547	58925608	3	-1.0174
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	8	58933832	145304484	50631	0.0046
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	9	779932	140058573	68046	0.0023
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	10	405240	135075077	80909	0.0025
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	11	446120	22401696	14127	3e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	11	22401890	22406475	2	-1.2981
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	11	22407084	133647740	63171	0.0029
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	12	760163	131671419	73984	0.0033
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	13	18348806	110394128	55183	0.0049
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	13	110401364	110440200	38	0.7
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	13	110445009	114005560	1460	-0.0027
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	14	19571208	105059083	49473	0.0037
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	15	21238778	99701830	44553	0.0049
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	16	593460	77038395	33617	1e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_H01_771642	16	77041675	77125931	161	-1.0893
