Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	51598	76204	15	-0.1399
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	88451	758656	37	0.443
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	766985	1500664	174	-0.0064
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	1617778	1662463	17	-0.6891
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	1677447	10289299	4955	-0.0039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	10289325	10304359	24	0.3143
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	10304375	12805683	1341	-0.0039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	12814896	13596688	59	0.2661
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	13605999	16019668	1794	-0.0018
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	16019768	16027553	17	0.3647
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	16027597	16679811	287	0.0056
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	16681281	16878565	60	0.2865
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	16884037	16885328	12	-0.5172
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	16885372	16954999	26	0.1138
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	16955178	17062591	21	0.4095
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	17063449	25455928	5339	0.002
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	25465715	25535897	32	0.5753
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	25535931	72541504	28795	0.0014
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	72541524	72583736	45	0.3296
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F07_771596	1	72584492	103957254	20108	0.0059
