Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	1	3208470	217466417	111215	-0.0075
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	1	217469050	217469388	3	-1.0731
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	1	217471689	245880329	17927	-0.0011
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	474222	4168918	1711	0.0277
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	4220258	4220745	5	-0.5218
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	4222341	53468368	29689	9e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	53468948	53473082	3	-0.6752
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	53473610	58429536	2551	0.0077
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	58434286	58434715	4	-0.6323
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	58436363	152136378	45646	0.0027
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	152173746	152173759	2	-0.9974
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	152174571	155660337	2062	0.0058
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	155660916	155664655	3	-0.6708
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	2	155668621	242124735	49693	-0.008
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	3	526235	20607076	10999	-1e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	3	20609723	20617757	5	-0.9455
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	3	20620604	111507614	48619	0.0047
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	3	111507637	111507654	2	-0.9546
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	3	111510155	199023074	46809	-0.0012
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	4	1043934	80212846	43475	0.0107
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	4	80213061	80219805	2	-1.354
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	4	80220734	125678855	25617	-0.0025
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	4	125679801	125682385	3	-1.1774
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	4	125682475	153095116	14486	0.0071
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	4	153098459	153137676	34	-1.0479
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	4	153144579	189836143	19172	0.0117
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	5	967233	103980580	54518	0.0031
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	5	103982621	103983153	7	-0.5249
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	5	103989195	180293075	46028	0.0038
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	959281	15963407	10503	-0.0028
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	15964598	15965110	2	-1.108
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	15965228	40410679	13213	-0.0099
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	40411314	40412681	3	-0.5976
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	40413071	133035721	50086	-0.0029
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	133036870	133037067	2	-1.3633
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	133037791	147447317	8749	-0.0259
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	147449819	147450332	2	-0.9232
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	6	147450673	170745844	13970	0.0031
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	7	671810	37152293	20962	-0.0023
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	7	37152394	37158762	7	0.5345
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	7	37161317	66137315	13309	0.0177
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	7	66138408	66140128	2	-0.9891
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	7	66147037	158077879	47082	0.0045
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A08_771552	8	607667	69102428	36827	0.0123
