Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	3218610	83360360	45580	0.0048
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	83360896	83361572	2	3.4298
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	1	83361683	247813706	83619	0.0024
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	484222	13330213	8069	-0.0034
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	13330750	13330848	2	-1.4041
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	2	13338166	242476062	123290	-1e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	3	2212571	197538677	106428	0.0013
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	4	1053934	188763651	102794	0
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	5	914233	68318642	36886	-0.0022
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	5	68319687	68320768	3	-1.2347
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	5	68321186	180360469	63664	-4e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	6	1014281	8541019	5534	0.0028
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	6	8542230	8542243	2	-1.7142
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	6	8545432	170903919	91003	0.0012
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	7	705284	113060928	57195	0.0014
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	7	113068035	113072487	6	-0.8524
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	7	113082609	120059577	3726	0.0089
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	7	120060118	120065344	2	1.2612
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	7	120065565	126837858	3771	-0.0052
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	7	126838572	126848563	6	-0.6808
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	7	126848811	158385118	16657	-2e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B07_771566	8	617667	14386801	6452	-0.0029
