Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	1	3218610	240079105	124805	-0.0321
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	1	240081107	240115387	27	-1.2368
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	1	240117721	247813706	4369	0.0783
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	2	484222	22618537	14123	0.0669
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	2	22620614	22621296	2	-1.1259
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	2	22621836	159705609	69625	0.0463
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	2	159710696	159726490	6	-0.7433
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	2	159730093	242476062	47605	-0.0134
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	3	2212571	81272232	46601	-0.1127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	3	81273984	81455657	106	0.114
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	3	81456632	110719994	13309	-0.124
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	3	110723867	110728409	2	-1.3672
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	3	110731508	168227876	31231	-0.1281
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	3	168230474	169573196	839	0.2501
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	3	169576375	197538677	14340	-0.1264
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	4	1053934	22710956	13490	-0.0165
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	4	22711069	22711078	2	-1.3856
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A01_771652	4	22715030	83914731	32212	-0.0809
