Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	51598	76187	14	-0.2695
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	76204	615333	20	0.3243
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	696962	12815095	6531	0.0067
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	12832564	12849694	7	-0.9109
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	12850443	16300729	1965	0.0074
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	16302972	16307314	3	-1.0155
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	16309358	17062591	299	0.0501
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	17063449	17133205	54	0.469
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	17133798	19459554	1681	0.0052
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	19476688	19481356	4	-1.1238
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	19489500	25331286	3520	2e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	25331941	25332067	4	-1.2384
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	25332147	25455928	76	0.0209
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	25465715	25519573	28	0.4746
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	25534088	58492497	19047	0.0039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	58496146	58505914	13	0.5888
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	58515058	72541086	9738	0.0063
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	72541504	72583721	45	-1.6823
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	72583736	75823432	1934	3e-04
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	75827351	75827442	2	-2.2292
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	75832097	83896592	5377	0.0089
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	83897057	83904602	6	-0.9994
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	83906450	94903285	7158	0.0052
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	94903354	94925438	57	-1.0345
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	94927973	105146363	6161	0.0057
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	105148713	105152295	2	-1.0709
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	105157496	105821006	371	-0.0125
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	105822727	105823898	12	-0.6978
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	105825578	108531282	1944	0.0015
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	108535758	108539019	3	-1.0586
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	108540627	111864846	2168	0.023
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	111865314	111869697	3	0.861
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	111870538	112491849	530	-0.0127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	112497488	112497796	4	0.7961
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	112497831	143553915	5271	0.0105
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	143560896	143560909	3	1.433
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	143576984	150822330	2798	0.0629
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	150822391	150853218	34	1.0599
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	150857118	151028547	172	0.019
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	151028563	151035324	36	0.5814
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	151040529	153447090	1345	0.0026
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	153455784	153467688	11	1.2399
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	153478291	157133197	2270	0.0047
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A11_771648	1	157135125	157136383	2	1.1231
