Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	51598	554484	32	-0.4196
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	593453	12761331	6499	0.001
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	12762163	12768450	3	-0.8839
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	12775335	16889665	2264	0.0217
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	16890117	17097812	54	-0.4664
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	17097954	21584318	3056	0.0133
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	21584957	21593833	4	-1.0065
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	21594858	22173785	336	-0.0039
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	22174063	22209830	13	0.5056
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	22210712	23325329	723	0.004
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	23325813	23325826	2	-1.4964
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	23328877	25474446	1199	-0.0245
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	25474559	25519533	20	0.4446
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	25519573	30509960	2402	-0.0031
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	30510942	30512383	7	-0.7127
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	30514083	33178559	1389	0.0124
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	33178921	33189491	5	-0.7173
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	33192997	34428971	833	0.0202
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	34429399	34429890	2	-1.5586
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	34434239	37336225	1624	0.0063
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	37336496	37339211	2	1.4296
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	37339398	70770227	21429	0.0084
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	70770399	70770533	2	-1.1292
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	70771374	75823432	3083	0.0374
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646	1	75827351	75827442	2	1.3488
