Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	3218610	4551679	761	0.0865
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	4552059	4552302	2	-1.1434
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	4554091	29341584	12822	0.0862
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	29354173	29505613	54	1.2549
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	29507647	29719475	119	0.2777
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	29726672	29726875	2	-0.6488
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	29737435	33199272	1835	0.367
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	33199367	33934482	324	0.7026
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	33934824	34144208	152	0.3003
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	34149074	46020716	6621	0.073
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	46021556	46021630	2	-1.0538
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	46026737	48543342	1281	0.0722
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	48545079	48545337	2	-1.1733
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	48545416	97436526	30379	0.1312
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	97439223	97439279	2	-1.2457
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	97446049	102862306	3261	0.1838
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	102862514	102918493	43	-0.0429
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	102920526	102921500	3	-1.1606
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	102921631	120523902	10164	-0.0458
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	120523955	186495341	22711	0.3618
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	186495487	186502694	4	-0.6464
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	186505474	186994931	319	0.4358
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	186997600	187598901	393	0.21
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	187598996	187599437	4	-0.6887
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	187599618	188298285	477	0.211
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	188301971	188302134	2	-1.1539
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	188309432	194173797	3478	0.2862
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	194174144	194174148	2	-0.8566
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	194181133	199324264	2739	0.4117
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	199326102	199326270	2	-0.6551
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	199327953	200460563	752	0.4293
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	200462445	207840776	4498	0.1947
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	207843968	207844342	2	-1.7947
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	207849725	210710343	2224	0.198
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	210713298	210713614	2	-1.5379
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	210717288	239253606	18793	0.2353
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	239254410	239255387	2	-2.3596
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	1	239258400	247813706	4968	0.2935
PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A10_932506	2	484222	18516199	11475	0.1969
