Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	1	3218610	47463307	23255	0.0053
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	1	47463665	47471405	3	-1.237
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	1	47478563	247813706	105943	0.0066
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	2	484222	17388200	10695	0.0074
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	2	17388272	17396229	3	1.2297
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	2	17396548	122928698	53520	0.0073
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	2	122929704	122930682	2	-2.2424
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	2	122932538	242476062	67141	0.0057
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	3	2212571	66942652	37886	0.0038
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	3	66942667	66942668	2	-1.84
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	3	66948784	157141041	48162	0.0062
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	3	157146307	157166390	13	-0.9249
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	3	157169946	163694975	3247	0.0058
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	3	163696031	163696834	3	-1.4908
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	3	163698514	197538677	17115	0.0048
DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D03_771538	4	1053934	188763651	102794	0.0066
