Concept	AUROC	#SNPs	Genes	SNPs	#Significant runs	Significance values
REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.6936334144363342	0	CDC25A,PKMYT1,CDC25C,CDK5R2,CHEK1,MNAT1,CCND2,DIRAS3,CCNE2,CDKN2D,CCNT2,PTEN,CKS2,CDKN2B,CDC37,CCND3,GTF2H1,HEXIM1,CDKN1C,CCND1,CDK5R1,CDC6,CDKN2C,CKS1B,APC,CDKN3,CCNG1,GADD45A,CCNT1,CDK7,CDKN2A		1	0.075
POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_CASCADE	0.7260746147607462	0	VAPA,TLR6,FKBP1A,MAP3K3,GJA1,TICAM1,SECTM1,TNFSF10,SLC20A1,CASP1,FASLG,RIPK1,TRIM38,RHOA,UBE2N,RELA,PPP5C,LTBR,CASP8,RPL17,TNFRSF1A,TRAF3IP2,EEF1D,HMOX1,ATP2C1,TRADD,BST2,LGALS9,TRIM13,CD40,MYD88,PLK2,LITAF,BCL10,FADD,RHOC,PPM1A,LGALS1,TRAF5,REL,TNFRSF10B,HTR2B,ZDHHC17,ECM1,IKBKE,BIRC2,MALT1,F2R,FLNA,RIPK2,TSPAN6,CFLAR,NUP62,TRAF6		1	0.033
IMMUNE_EFFECTOR_PROCESS	0.6863341443633414	0	PTPRC,IL12A,BCL2,BNIP3,MAP3K7,TARBP2,APOBEC3G,BNIP3L,FCN1,CEBPG,APOA1,MBL2,C2,IL12B,CADM1,NCR1,TRAF2,APOBEC3F,CD40LG,RSAD2,CD74,CRTAM,FCN2,MALT1,IL4,KRT1,TRAF6,TGFB1		1	0.084
CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	0.7208029197080292	0	UHRF2,SMG5,SMURF1,FBXL4,GNPDA1,NEDD8,PFKFB1,ALDOA,UBE2C,ANAPC5,GUSB,BTRC,ARIH1,GAA,EDEM1,ANAPC10,PYGB,SMG6,UBE2K,PARK2,SMURF2,ALDOB,UBE2B,CDC20,RNASE3,UBE4B,FBXO7,VCP,PSMC5,UBR5,KIAA0368,SQSTM1,ISG20,SMG7,RNF11,UBE2D2,PABPC4,RNASE2,CDC23,ABCE1,ZFP36,UBB,USP33,AMFR,MGAM,GSPT1,UBE2D1,AUH,UBE2E1,PSMD14,UPF2,UBE2G1,PFKM,ECD,POP1,SIAH2,CPA2,UBE2D3,UFD1L,UBE2G2,RNASEH2A,RNASEH1,PPP1R8,PFKL,GNS,RNASE6,GAPDHS,UBE3A,CHIT1,UBE2A,FZR1,UBE2I,UBE4A,TREH,PGD,UBE2H,UBE2L3,TKTL1,SMG1,TSG101		1	0.068
CHROMOSOME_SEGREGATION	0.681265206812652	0	ESPL1,SMC4,PSEN2,CHMP1A,TOP2A,ZWINT,RIOK3,PDS5B,PAM,CDC23,SRPK1,NCAPH,SMC1A,PSEN1,CENPE,KIF25,NDC80,DDX11,CENPF,ZW10,BRCA1,PMF1		1	0.081
RESPONSE_TO_HYPOXIA	0.6873479318734794	0	HIF1A,EPAS1,CLDN3,SMAD3,BNIP3,VEGFA,ARNT2,HSP90B1,TGFB2,EP300,PDIA2,NF1,ANG,PLOD2,SMAD4,ALAS2,CXCR4,MT3,PML,CHRNA4,CREBBP,CHRNB2,CD24,PLOD1		1	0.077
MITOTIC_CELL_CYCLE_CHECKPOINT	0.6719383617193837	0	BUB1,KNTC1,CCNA2,PML,GML,MAD2L1,BUB1B,NBN,RAD17,PCBP4,ZWINT,ATM,ZW10,TRIAP1,TTK,CDKN2B,TGFB1		1	0.094
POSITIVE_REGULATION_OF_PHOSPHORYLATION	0.6581508515815085	0	IL12A,TNK2,IL5,CCND2,EGFR,HCLS1,BCL10,EGF,CD80,IL3,ANG,CCND3,EREG,LYN,CCND1,BMP4,CD81,GLMN		1	0.138
SODIUM_ION_TRANSPORT	0.6982968369829684	0	SCN9A,SCN2B,SLC17A4,SCNN1A,SCNN1G,SCN2A,SLC17A3,SLC8A1,SCN7A,SGK1,SCN1B,SLC17A2,SCNN1D,SCN4A,SCN5A		1	0.031
INTERPHASE	0.6895782643957825	0	PTPRC,KPNA2,CDC25C,ACVR1B,KATNA1,CDC7,CDK10,BIRC5,CDKN2D,ANAPC5,CDK6,CDK2,CUL3,PPP6C,ANAPC10,TPD52L1,CDKN1C,CDC6,FOXO4,CDKN2C,POLA1,CENPF,POLD1,MYO16,USH1C,INHBA,ABL1,KRT7,RCC1,DBF4,ACVR1,APBB1,CHMP1A,CDKN1B,PRUNE2,CUL1,RB1,CUL5,FOXN3,CDK4,CDKN2B,APBB2,TAF1,GFI1,CDC23,E2F1,CDK2AP1,CDKN1A,MAP3K11,KHDRBS1,GSPT1,DDX11,CUL2,SKP2,CDKN3,TIMELESS,POLE,BCAT1,CUL4A,CDKN2A		1	0.162
